"lemma_id";"cwn_pinyin";"cwn_zhuyin";"lemma_sno";"lemma_type";"meet_date"
"051713";"cu4 jin4";"ㄘㄨˋ　ㄐㄧㄣˋ";"1";"促進";"2006/6/28 00:00:00"
"051714";"gang1 gang1";"ㄍㄤ　ㄍㄤ";"1";"剛剛";"2005/11/23 00:00:00"
"051715";"chi2 xu4";"ㄔˊ　ㄒㄩˋ";"1";"持續";"2006/6/28 00:00:00"
"051716";"gong1 chi3";"ㄍㄨㄥ　ㄔˇ";"1";"公尺";"2005/11/4 00:00:00"
"051718";"fen4";"ㄈㄣˋ";"1";"份";"2005/12/21 00:00:00"
"051720";"si4 hu1";"ㄙˋ　ㄏㄨ";"1";"似乎";"2006/7/19 00:00:00"
"051723";"xiang1 dang1";"ㄒㄧㄤ　ㄉㄤ";"1";"相當";"2006/11/15 00:00:00"
"051727";"xu3 duo1";"ㄒㄩˇ　ㄉㄨㄛ";"1";"許多";"2006/6/28 00:00:00"
"051728";"cai2";"ㄘㄞˊ";"1";"才";"2006/9/13 00:00:00"
"051729";"hen3";"ㄏㄣˇ";"1";"很";"2006/8/23 00:00:00"
"051730";"ling4 lang2";"ㄌㄧㄥˋ　ㄌㄤˊ";"1";"令郎";"2005/8/12 00:00:00"
"051731";"kun1 zhong4";"ㄎㄨㄣ　ㄓㄨㄥˋ";"1";"昆仲";"2005/8/12 00:00:00"
"051732";"jia1 zu3";"ㄐㄧㄚ　ㄗㄨˇ";"1";"家祖";"2005/8/12 00:00:00"
"051733";"jing1 zhuan1";"ㄐㄧㄥ　ㄓㄨㄢ";"1";"精專";"2006/7/19 00:00:00"
"051734";"ling4 xiong1";"ㄌㄧㄥˋ　ㄒㄩㄥ";"1";"令兄";"2005/8/12 00:00:00"
"051735";"xi1 jie1";"ㄒㄧ　ㄐㄧㄝ";"1";"悉皆";"2006/10/4 00:00:00"
"051736";"ju4 yun2";"ㄐㄩˋ　ㄩㄣˊ";"1";"據云";"2006/7/19 00:00:00"
"051737";"xiao3 liang3 kou3";"ㄒㄧㄠˇ　ㄌㄧㄤˇ　ㄎㄡˇ";"1";"小倆口";"2005/8/3 00:00:00"
"051738";"jia1 jie3";"ㄐㄧㄚ　ㄐㄧㄝˇ";"1";"家姊";"2005/7/15 00:00:00"
"051740";"bi4 li4";"ㄅㄧˋ　ㄌㄧˋ";"1";"俾利";"2006/5/26 00:00:00"
"051741";"you4 shi3";"ㄧㄡˋ　ㄕˇ";"1";"誘使";"2006/6/23 00:00:00"
"051742";"zi4 gan1";"ㄗˋ　ㄍㄢ";"1";"自甘";"2005/11/25 00:00:00"
"051743";"shu2 liao4";"ㄕㄨˊ　ㄌㄧㄠˋ";"1";"孰料";"2005/10/21 00:00:00"
"051744";"xin1 zui4";"ㄒㄧㄣ　ㄗㄨㄟˋ";"1";"心醉";"2005/8/26 00:00:00"
"051745";"yi4 jia1";"ㄧˋ　ㄐㄧㄚ";"1";"益加";"2005/12/30 00:00:00"
"051746";"zhao4 zhi4";"ㄓㄠˋ　ㄓˋ";"1";"肇致";"2006/6/23 00:00:00"
"051747";"zhi1 zhi4";"ㄓ　ㄓˋ";"1";"之至";"2005/8/26 00:00:00"
"051748";"ji2 ling4";"ㄐㄧˊ　ㄌㄧㄥˋ";"1";"即令";"2006/5/26 00:00:00"
"051749";"zhao4 shi3";"ㄓㄠˋ　ㄕˇ";"1";"肇始";"2006/6/23 00:00:00"
"051751";"shou4 kun4";"ㄕㄡˋ　ㄎㄨㄣˋ";"1";"受困";"2005/7/15 00:00:00"
"051752";"an3";"ㄢˇ";"1";"俺";"2005/7/15 00:00:00"
"051753";"shen1 wu4 tong4 jue2";"ㄕㄣ　ㄨˋ　ㄊㄨㄥˋ　ㄐㄩㄝˊ";"1";"深惡痛絕";"2005/7/15 00:00:00"
"051754";"dun1 pin4";"ㄉㄨㄣ　ㄆㄧㄣˋ";"1";"敦聘";"2005/7/15 00:00:00"
"051755";"zhi4 zhi1 bu4 li3";"ㄓˋ　ㄓ　ㄅㄨˋ　ㄌㄧˇ";"1";"置之不理";"2005/7/15 00:00:00"
"051756";"ling3 xian2";"ㄌㄧㄥˇ　ㄒㄧㄢˊ";"1";"領銜";"2005/7/15 00:00:00"
"051757";"er4 ze2";"ㄦˋ　ㄗㄜˊ";"1";"二則";"2005/8/12 00:00:00"
"051758";"sheng3 de5";"ㄕㄥˇ　ㄉㄜ˙";"1";"省得";"2005/12/16 00:00:00"
"051759";"yu2 shi4";"ㄩˊ　ㄕˋ";"1";"于是";"2005/7/15 00:00:00"
"051760";"yan1 neng2";"ㄧㄢ　ㄋㄥˊ";"1";"焉能";"2006/6/23 00:00:00"
"051761";"yang1 qiu2";"ㄧㄤ　ㄑㄧㄡˊ";"1";"央求";"2005/10/5 00:00:00"
"051762";"zhuang1 zuo4";"ㄓㄨㄤ　ㄗㄨㄛˋ";"1";"裝作";"2006/7/19 00:00:00"
"051763";"yao4 mo5";"ㄧㄠˋ　ㄇㄛ˙";"1";"要麼";"2005/12/16 00:00:00"
"051764";"ken3 qiu2";"ㄎㄣˇ　ㄑㄧㄡˊ";"1";"懇求";"2008/1/4 00:00:00"
"051765";"shou4 ming4";"ㄕㄡˋ　ㄇㄧㄥˋ";"1";"受命";"2005/10/5 00:00:00"
"051766";"gu4";"ㄍㄨˋ";"1";"雇";"2006/7/7 00:00:00"
"051767";"ci2 xing2";"ㄘˊ　ㄒㄧㄥˊ";"1";"辭行";"2005/12/30 00:00:00"
"051768";"gao4 zhuang4";"ㄍㄠˋ　ㄓㄨㄤˋ";"1";"告狀";"2005/12/16 00:00:00"
"051769";"shu1 yu2";"ㄕㄨ　ㄩˊ";"1";"疏於";"2005/11/25 00:00:00"
"051770";"ke1 tou2";"ㄎㄜ　ㄊㄡˊ";"1";"磕頭";"2010/2/11 00:00:00"
"051771";"shu4";"ㄕㄨˋ";"1";"恕";"2005/11/25 00:00:00"
"051772";"ji2 duan1";"ㄐㄧˊ　ㄉㄨㄢ";"1";"極端";"2008/1/4 00:00:00"
"051773";"qi2 yi1";"ㄑㄧˊ　ㄧ";"1";"其一";"2005/12/16 00:00:00"
"051774";"lao2";"ㄌㄠˊ";"1";"勞";"2006/7/7 00:00:00"
"051775";"zhu3 zhi4";"ㄓㄨˇ　ㄓˋ";"1";"主治";"2005/9/14 00:00:00"
"051776";"juan1 zhu4";"ㄐㄩㄢ　ㄓㄨˋ";"1";"捐助";"2005/12/30 00:00:00"
"051777";"che4 zhi2";"ㄔㄜˋ　ㄓˊ";"1";"撤職";"2006/7/19 00:00:00"
"051778";"you3 jia1";"ㄧㄡˇ　ㄐㄧㄚ";"1";"有加";"2005/12/16 00:00:00"
"051780";"yu4 qu1";"ㄩˋ　ㄑㄩ";"1";"愈趨";"2006/7/19 00:00:00"
"051781";"shao4";"ㄕㄠˋ";"1";"召";"2006/9/20 00:00:00"
"051782";"wei2 wu3";"ㄨㄟˊ　ㄨˇ";"1";"為伍";"2006/5/26 00:00:00"
"051783";"jiao1 gei3";"ㄐㄧㄠ　ㄍㄟˇ";"1";"教給";"2006/5/26 00:00:00"
"051784";"cheng1 dao4";"ㄔㄥ　ㄉㄠˋ";"1";"稱道";"2006/4/12 00:00:00"
"051785";"si4 qi3";"ㄙˋ　ㄑㄧˇ";"1";"四起";"2005/12/30 00:00:00"
"051786";"lai2 xin4";"ㄌㄞˊ　ㄒㄧㄣˋ";"1";"來信";"2006/7/19 00:00:00"
"051787";"zhuo1 mi2 cang2";"ㄓㄨㄛ　ㄇㄧˊ　ㄘㄤˊ";"1";"捉迷藏";"2005/12/30 00:00:00"
"051788";"jin4 can1";"ㄐㄧㄣˋ　ㄘㄢ";"1";"進餐";"2005/12/30 00:00:00"
"051789";"shuo1 cheng2";"ㄕㄨㄛ　ㄔㄥˊ";"1";"說成";"2006/10/4 00:00:00"
"051790";"kou3 jiao3";"ㄎㄡˇ　ㄐㄧㄠˇ";"1";"口角";"2005/8/12 00:00:00"
"051791";"cheng2 jia1";"ㄔㄥˊ　ㄐㄧㄚ";"1";"成家";"2005/8/26 00:00:00"
"051792";"fang4 kuan3";"ㄈㄤˋ　ㄎㄨㄢˇ";"1";"放款";"2005/12/16 00:00:00"
"051793";"zhi2 bi3";"ㄓˊ　ㄅㄧˇ";"1";"執筆";"2006/7/19 00:00:00"
"051794";"hua4 cheng2";"ㄏㄨㄚˋ　ㄔㄥˊ";"1";"畫成";"2006/7/19 00:00:00"
"051795";"bian1 qu3";"ㄅㄧㄢ　ㄑㄩˇ";"1";"編曲";NULL
"051796";"zi3 gong4";"ㄗˇ　ㄍㄨㄥˋ";"1";"子貢";"2006/7/19 00:00:00"
"051797";"yue4 fei1";"ㄩㄝˋ　ㄈㄟ";"1";"岳飛";"2009/2/27 00:00:00"
"051798";"zui4 shao3";"ㄗㄨㄟˋ　ㄕㄠˇ";"1";"最少";"2005/11/9 00:00:00"
"051800";"jiao1 tan2 shi4";"ㄐㄧㄠ　ㄊㄢˊ　ㄕˋ";"1";"交談式";"2006/6/23 00:00:00"
"051802";"xue1";"ㄒㄩㄝ";"1";"薛";"2006/6/23 00:00:00"
"051803";"mu4 xing1";"ㄇㄨˋ　ㄒㄧㄥ";"1";"木星";"2009/7/10 00:00:00"
"051804";"zi4 yi4";"ㄗˋ　ㄧˋ";"1";"恣意";"2005/11/25 00:00:00"
"051805";"ping2 xuan3";"ㄆㄧㄥˊ　ㄒㄩㄢˇ";"1";"評選";NULL
"051806";"tou2 hao4";"ㄊㄡˊ　ㄏㄠˋ";"1";"頭號";"2006/7/7 00:00:00"
"051807";"min2 zhu3 dang3";"ㄇㄧㄣˊ　ㄓㄨˇ　ㄉㄤˇ";"1";"民主黨";"2009/4/17 00:00:00"
"051808";"wu3 song1";"ㄨˇ　ㄙㄨㄥ";"1";"武松";"2009/7/17 00:00:00"
"051809";"sai4 shang4";"ㄙㄞˋ　ㄕㄤˋ";"1";"塞尚";"2009/7/24 00:00:00"
"051810";"mo2 jie2 zuo4";"ㄇㄛˊ　ㄐㄧㄝˊ　ㄗㄨㄛˋ";"1";"魔羯座";"2006/5/26 00:00:00"
"051811";"si4 fu2";"ㄙˋ　ㄈㄨˊ";"1";"伺服";"2006/5/26 00:00:00"
"051812";"shou3 xian1";"ㄕㄡˇ　ㄒㄧㄢ";"1";"首先";"2005/11/9 00:00:00"
"051813";"jiu4 ren4";"ㄐㄧㄡˋ　ㄖㄣˋ";"1";"就任";"2006/7/7 00:00:00"
"051814";"bian4 geng1 wei2";"ㄅㄧㄢˋ　ㄍㄥ　ㄨㄟˊ";"1";"變更為";"2006/10/4 00:00:00"
"051815";"yin1 zhi1";"ㄧㄣ　ㄓ";"1";"因之";"2006/6/23 00:00:00"
"051816";"liu2 nian4";"ㄌㄧㄡˊ　ㄋㄧㄢˋ";"1";"留念";"2005/11/25 00:00:00"
"051817";"xun1 tao2";"ㄒㄩㄣ　ㄊㄠˊ";"1";"薰陶";"2005/12/30 00:00:00"
"051818";"si1";"ㄙ";"1";"私";"2006/10/4 00:00:00"
"051819";"guo4 min3";"ㄍㄨㄛˋ　ㄇㄧㄣˇ";"1";"過敏";"2008/1/4 00:00:00"
"051820";"jie2 ban4";"ㄐㄧㄝˊ　ㄅㄢˋ";"1";"結伴";"2006/6/23 00:00:00"
"051821";"hao3 bu4";"ㄏㄠˇ　ㄅㄨˋ";"1";"好不";"2005/12/16 00:00:00"
"051822";"bian1 cheng2";"ㄅㄧㄢ　ㄔㄥˊ";"1";"編成";"2006/11/15 00:00:00"
"051823";"zhuan3 bian4 cheng2";"ㄓㄨㄢˇ　ㄅㄧㄢˋ　ㄔㄥˊ";"1";"轉變成";"2006/7/19 00:00:00"
"051824";"zhong1 xing4";"ㄓㄨㄥ　ㄒㄧㄥˋ";"1";"中性";"2005/8/3 00:00:00"
"051825";"he2 ji4";"ㄏㄜˊ　ㄐㄧˋ";"1";"合計";"2005/7/15 00:00:00"
"051826";"kong1 dong4";"ㄎㄨㄥ　ㄉㄨㄥˋ";"1";"空洞";"2005/7/15 00:00:00"
"051827";"na2 shou3";"ㄋㄚˊ　ㄕㄡˇ";"1";"拿手";"2005/8/12 00:00:00"
"051828";"fu4 fa1";"ㄈㄨˋ　ㄈㄚ";"1";"復發";"2005/7/15 00:00:00"
"051829";"gui3 yi4";"ㄍㄨㄟˇ　ㄧˋ";"1";"詭異";"2005/7/15 00:00:00"
"051830";"jing1 xing3";"ㄐㄧㄥ　ㄒㄧㄥˇ";"1";"驚醒";"2005/7/15 00:00:00"
"051831";"hao3 zhuan3";"ㄏㄠˇ　ㄓㄨㄢˇ";"1";"好轉";"2005/8/26 00:00:00"
"051832";"zhang3 cheng2";"ㄓㄤˇ　ㄔㄥˊ";"1";"長成";"2006/5/26 00:00:00"
"051833";"wen4 luan4";"ㄨㄣˋ　ㄌㄨㄢˋ";"1";"紊亂";"2005/11/25 00:00:00"
"051834";"kai1 ming2";"ㄎㄞ　ㄇㄧㄥˊ";"1";"開明";"2005/11/25 00:00:00"
"051835";"chuo4 xue2";"ㄔㄨㄛˋ　ㄒㄩㄝˊ";"1";"輟學";"2008/1/4 00:00:00"
"051836";"bu4 yi2 yu2 li4";"ㄅㄨˋ　ㄧˊ　ㄩˊ　ㄌㄧˋ";"1";"不遺餘力";"2005/8/26 00:00:00"
"051837";"shou2 lian4";"ㄕㄡˊ　ㄌㄧㄢˋ";"1";"熟練";NULL
"051838";"bing3";"ㄅㄧㄥˇ";"1";"丙";"2006/6/23 00:00:00"
"051839";"cheng1 zuo4";"ㄔㄥ　ㄗㄨㄛˋ";"1";"稱作";"2006/4/12 00:00:00"
"051840";"da4 chen2";"ㄉㄚˋ　ㄔㄣˊ";"1";"大臣";"2005/8/12 00:00:00"
"051841";"xian1";"ㄒㄧㄢ";"1";"仙";"2005/11/9 00:00:00"
"051842";"xu4 lie4";"ㄒㄩˋ　ㄌㄧㄝˋ";"1";"序列";"2006/5/26 00:00:00"
"051843";"shan1 hu2";"ㄕㄢ　ㄏㄨˊ";"1";"珊瑚";"2005/11/25 00:00:00"
"051844";"pai2 hang2";"ㄆㄞˊ　ㄏㄤˊ";"1";"排行";"2006/7/7 00:00:00"
"051845";"biao1 shi4";"ㄅㄧㄠ　ㄕˋ";"1";"標示";"2008/1/4 00:00:00"
"060513";"liang3";"ㄌㄧㄤˇ";"2";"兩";"2006/7/14 00:00:00"
"051846";"shang4 tian1";"ㄕㄤˋ　ㄊㄧㄢ";"1";"上天";"2005/8/12 00:00:00"
"051847";"shi2 qi4";"ㄕˊ　ㄑㄧˋ";"1";"石器";"2005/8/26 00:00:00"
"051848";"fang2 she4";"ㄈㄤˊ　ㄕㄜˋ";"1";"房舍";"2005/12/16 00:00:00"
"051849";"he2";"ㄏㄜˊ";"1";"核";"2005/12/16 00:00:00"
"051850";"shen1 shan1";"ㄕㄣ　ㄕㄢ";"1";"深山";NULL
"051851";"xin1 xing2";"ㄒㄧㄣ　ㄒㄧㄥˊ";"1";"新型";"2008/1/4 00:00:00"
"051852";"yi4";"ㄧˋ";"1";"億";"2005/11/25 00:00:00"
"051853";"ting1 jue2";"ㄊㄧㄥ　ㄐㄩㄝˊ";"1";"聽覺";"2005/11/25 00:00:00"
"051854";"zhong1";"ㄓㄨㄥ";"1";"忠";"2005/11/25 00:00:00"
"051856";"ren4 de2";"ㄖㄣˋ　ㄉㄜˊ";"1";"認得";"2006/10/4 00:00:00"
"051857";"zhi1 qing2";"ㄓ　ㄑㄧㄥˊ";"1";"知情";"2005/8/26 00:00:00"
"051858";"ren2 shi4";"ㄖㄣˊ　ㄕˋ";"1";"人世";"2005/8/12 00:00:00"
"051859";"xian4 cheng2";"ㄒㄧㄢˋ　ㄔㄥˊ";"1";"現成";"2006/7/7 00:00:00"
"051860";"lian2 suo3";"ㄌㄧㄢˊ　ㄙㄨㄛˇ";"1";"連鎖";"2014/3/26 09:10:28"
"051861";"jia1 zhi2";"ㄐㄧㄚ　ㄓˊ";"1";"加值";"2010/3/11 00:00:00"
"051862";"ding4 gou4";"ㄉㄧㄥˋ　ㄍㄡˋ";"1";"訂購";"2005/12/16 00:00:00"
"051864";"duo2 de2";"ㄉㄨㄛˊ　ㄉㄜˊ";"1";"奪得";"2006/7/19 00:00:00"
"051865";"guan1 xi4 (guan1 xi1)";"ㄍㄨㄢ　ㄒㄧˋ　（ㄍㄨㄢ　ㄒㄧ）";"1";"關係";"2005/12/30 00:00:00"
"051866";"chong2 zheng3";"ㄔㄨㄥˊ　ㄓㄥˇ";"1";"重整";"2006/10/4 00:00:00"
"051867";"jin4 gong1";"ㄐㄧㄣˋ　ㄍㄨㄥ";"1";"進攻";NULL
"051868";"dian3 ran2";"ㄉㄧㄢˇ　ㄖㄢˊ";"1";"點燃";"2005/12/30 00:00:00"
"051869";"cun2 fang4";"ㄘㄨㄣˊ　ㄈㄤˋ";"1";"存放";"2005/12/30 00:00:00"
"051870";"fu4 she4";"ㄈㄨˋ　ㄕㄜˋ";"1";"附設";"2006/1/20 00:00:00"
"051871";"yan3 yi4";"ㄧㄢˇ　ㄧˋ";"1";"演藝";"2006/7/19 00:00:00"
"051872";"bi4 xiu1";"ㄅㄧˋ　ㄒㄧㄡ";"1";"必修";"2005/9/14 00:00:00"
"051873";"peng1 ji2";"ㄆㄥ　ㄐㄧˊ";"1";"抨擊";"2005/12/16 00:00:00"
"051874";"zhen3 duan4";"ㄓㄣˇ　ㄉㄨㄢˋ";"1";"診斷";"2005/12/30 00:00:00"
"051875";"ya1 suo1";"ㄧㄚ　ㄙㄨㄛ";"1";"壓縮";"2006/6/23 00:00:00"
"051876";"jin3 kuai4";"ㄐㄧㄣˇ　ㄎㄨㄞˋ";"1";"儘快";"2008/1/4 00:00:00"
"051877";"he2 nan2";"ㄏㄜˊ　ㄋㄢˊ";"1";"河南";"2005/10/21 00:00:00"
"051878";"xi4 yuan4";"ㄒㄧˋ　ㄩㄢˋ";"1";"戲院";"2005/8/3 00:00:00"
"051879";"yan2 an4";"ㄧㄢˊ　ㄢˋ";"1";"沿岸";"2005/11/9 00:00:00"
"051880";"zhong1 tu2";"ㄓㄨㄥ　ㄊㄨˊ";"1";"中途";"2005/8/26 00:00:00"
"051881";"tou2 bu4";"ㄊㄡˊ　ㄅㄨˋ";"1";"頭部";"2006/7/7 00:00:00"
"051882";"ming2 zhi1";"ㄇㄧㄥˊ　ㄓ";"1";"明知";"2005/10/21 00:00:00"
"051883";"zong3 bu4";"ㄗㄨㄥˇ　ㄅㄨˋ";"1";"總部";"2006/7/7 00:00:00"
"051884";"zhi1 jia1 ge1";"ㄓ　ㄐㄧㄚ　ㄍㄜ";"1";"芝加哥";"2005/8/3 00:00:00"
"051885";"you2 le4 qu1";"ㄧㄡˊ　ㄌㄜˋ　ㄑㄩ";"1";"遊樂區";"2005/12/30 00:00:00"
"051886";"bo2 lin2";"ㄅㄛˊ　ㄌㄧㄣˊ";"1";"柏林";"2005/8/26 00:00:00"
"051887";"ji2 su4";"ㄐㄧˊ　ㄙㄨˋ";"1";"急速";"2005/12/16 00:00:00"
"051888";"shi1 yuan4";"ㄕ　ㄩㄢˋ";"1";"師院";"2005/12/30 00:00:00"
"051889";"liang2 xing4";"ㄌㄧㄤˊ　ㄒㄧㄥˋ";"1";"良性";"2005/11/9 00:00:00"
"051890";"sha1 guo2";"ㄕㄚ　ㄍㄨㄛˊ";"1";"沙國";"2005/8/26 00:00:00"
"051891";"tuo1 er2 suo3";"ㄊㄨㄛ　ㄦˊ　ㄙㄨㄛˇ";"1";"托兒所";"2005/8/26 00:00:00"
"051892";"du1 hui4 qu1";"ㄉㄨ　ㄏㄨㄟˋ　ㄑㄩ";"1";"都會區";NULL
"051893";"shuang1 xiang4";"ㄕㄨㄤ　ㄒㄧㄤˋ";"1";"雙向";"2006/4/19 00:00:00"
"051894";"wei2 bei4";"ㄨㄟˊ　ㄅㄟˋ";"1";"違背";"2008/1/4 00:00:00"
"051895";"meng3";"ㄇㄥˇ";"1";"猛";"2006/6/23 00:00:00"
"051896";"ji4 jiao4";"ㄐㄧˋ　ㄐㄧㄠˋ";"1";"計較";"2008/1/4 00:00:00"
"051897";"chi3";"ㄔˇ";"1";"尺";"2005/9/14 00:00:00"
"051898";"zhou1 nian2";"ㄓㄡ　ㄋㄧㄢˊ";"1";"週年";"2008/1/4 00:00:00"
"051899";"yan4 zheng4";"ㄧㄢˋ　ㄓㄥˋ";"1";"驗證";"2005/12/30 00:00:00"
"051900";"you2 yu4";"ㄧㄡˊ　ㄩˋ";"1";"猶豫";"2005/10/5 00:00:00"
"051901";"kuang4 qie3";"ㄎㄨㄤˋ　ㄑㄧㄝˇ";"1";"況且";"2005/10/5 00:00:00"
"051902";"pan4 jue2";"ㄆㄢˋ　ㄐㄩㄝˊ";"1";"判決";"2005/12/16 00:00:00"
"051903";"yi2 wang4";"ㄧˊ　ㄨㄤˋ";"1";"遺忘";"2008/1/4 00:00:00"
"051904";"bu4 fa3";"ㄅㄨˋ　ㄈㄚˇ";"1";"不法";"2005/9/14 00:00:00"
"051905";"juan3";"ㄐㄩㄢˇ";"1";"卷";"2006/9/20 00:00:00"
"051906";"xin4 lai4";"ㄒㄧㄣˋ　ㄌㄞˋ";"1";"信賴";"2006/5/26 00:00:00"
"051907";"zan4 tong2";"ㄗㄢˋ　ㄊㄨㄥˊ";"1";"贊同";"2006/6/23 00:00:00"
"051908";"bu4 zhi1 bu4 jue2";"ㄅㄨˋ　ㄓ　ㄅㄨˋ　ㄐㄩㄝˊ";"1";"不知不覺";"2005/8/12 00:00:00"
"051909";"que4 li4";"ㄑㄩㄝˋ　ㄌㄧˋ";"1";"確立";"2008/1/4 00:00:00"
"051910";"biao3 ming2";"ㄅㄧㄠˇ　ㄇㄧㄥˊ";"1";"表明";"2005/12/16 00:00:00"
"051911";"zui4 zao3";"ㄗㄨㄟˋ　ㄗㄠˇ";"1";"最早";"2005/11/9 00:00:00"
"051912";"mian3 de5";"ㄇㄧㄢˇ　ㄉㄜ˙";"1";"免得";"2005/12/16 00:00:00"
"051913";"yi1 wei4";"ㄧ　ㄨㄟˋ";"1";"一味";"2005/8/12 00:00:00"
"051914";"dun4 shi2";"ㄉㄨㄣˋ　ㄕˊ";"1";"頓時";"2006/5/26 00:00:00"
"051916";"ji3 fu4";"ㄐㄧˇ　ㄈㄨˋ";"1";"給付";"2005/12/30 00:00:00"
"051918";"shi4 shi2";"ㄕˋ　ㄕˊ";"1";"適時";"2006/5/26 00:00:00"
"051919";"shen4 zhi4 yu2";"ㄕㄣˋ　ㄓˋ　ㄩˊ";"1";"甚至於";"2006/5/26 00:00:00"
"051920";"guan1 ai4";"ㄍㄨㄢ　ㄞˋ";"1";"關愛";"2006/1/20 00:00:00"
"051921";"ren4 yi4";"ㄖㄣˋ　ㄧˋ";"1";"任意";"2005/11/25 00:00:00"
"051922";"ying1 dang1";"ㄧㄥ　ㄉㄤ";"1";"應當";"2006/5/26 00:00:00"
"051923";"jiao3";"ㄐㄧㄠˇ";"1";"繳";"2006/7/7 00:00:00"
"051924";"chuan2 da2";"ㄔㄨㄢˊ　ㄉㄚˊ";"1";"傳達";NULL
"051925";"quan1";"ㄑㄩㄢ";"1";"圈";"2006/8/4 00:00:00"
"051926";"piao4";"ㄆㄧㄠˋ";"1";"票";"2006/10/4 00:00:00"
"051927";"yi1 dian3 er1";"ㄧ　ㄉㄧㄢˇ　ㄦ";"1";"一點兒";"2005/8/12 00:00:00"
"051928";"bi4 xu1";"ㄅㄧˋ　ㄒㄩ";"1";"必需";"2006/10/4 00:00:00"
"051929";"ping2";"ㄆㄧㄥˊ";"1";"瓶";"2006/9/20 00:00:00"
"051931";"men2";"ㄇㄣˊ";"1";"門";"2005/10/21 00:00:00"
"051932";"tuan2";"ㄊㄨㄢˊ";"1";"團";"2006/9/20 00:00:00"
"051933";"shi4 bi4";"ㄕˋ　ㄅㄧˋ";"1";"勢必";"2005/10/21 00:00:00"
"051934";"fa1";"ㄈㄚ";"1";"發";"2006/8/4 00:00:00"
"051936";"wei4 bi4";"ㄨㄟˋ　ㄅㄧˋ";"1";"未必";"2005/10/5 00:00:00"
"051938";"jiao1 gei3";"ㄐㄧㄠ　ㄍㄟˇ";"1";"交給";"2005/12/30 00:00:00"
"051939";"xuan1 bu4";"ㄒㄩㄢ　ㄅㄨˋ";"1";"宣佈";"2005/12/16 00:00:00"
"051940";"ren4 ding4";"ㄖㄣˋ　ㄉㄧㄥˋ";"1";"認定";"2006/10/4 00:00:00"
"051941";"she4 fa3";"ㄕㄜˋ　ㄈㄚˇ";"1";"設法";"2006/6/23 00:00:00"
"051942";"que4 bao3";"ㄑㄩㄝˋ　ㄅㄠˇ";"1";"確保";"2008/1/4 00:00:00"
"051943";"ke3 jian4";"ㄎㄜˇ　ㄐㄧㄢˋ";"1";"可見";"2005/10/5 00:00:00"
"051944";"jian3 zhi2";"ㄐㄧㄢˇ　ㄓˊ";"1";"簡直";"2006/6/23 00:00:00"
"051946";"ju1 ran2";"ㄐㄩ　ㄖㄢˊ";"1";"居然";"2005/10/5 00:00:00"
"051947";"deng3 dai4";"ㄉㄥˇ　ㄉㄞˋ";"1";"等待";"2006/6/23 00:00:00"
"051948";"hai4 pa4";"ㄏㄞˋ　ㄆㄚˋ";"1";"害怕";"2005/11/25 00:00:00"
"051949";"gu1 ji4";"ㄍㄨ　ㄐㄧˋ";"1";"估計";"2006/5/26 00:00:00"
"051950";"shou4 quan2";"ㄕㄡˋ　ㄑㄩㄢˊ";"1";"授權";"2005/11/25 00:00:00"
"051951";"deng3 yu2";"ㄉㄥˇ　ㄩˊ";"1";"等於";"2005/12/16 00:00:00"
"051952";"bu4 man3";"ㄅㄨˋ　ㄇㄢˇ";"1";"不滿";"2005/8/26 00:00:00"
"051953";"xiang3 xiang4";"ㄒㄧㄤˇ　ㄒㄧㄤˋ";"1";"想像";NULL
"051954";"jiu4 shi4 shuo1";"ㄐㄧㄡˋ　ㄕˋ　ㄕㄨㄛ";"1";"就是說";"2005/12/16 00:00:00"
"051955";"yuan2 ben3";"ㄩㄢˊ　ㄅㄣˇ";"1";"原本";"2005/11/9 00:00:00"
"051956";"zao3";"ㄗㄠˇ";"1";"早";"2006/5/26 00:00:00"
"051957";"you3 shi2";"ㄧㄡˇ　ㄕˊ";"1";"有時";"2006/5/26 00:00:00"
"051958";"zhong1 yu2";"ㄓㄨㄥ　ㄩˊ";"1";"終於";"2005/10/5 00:00:00"
"051959";"pian4";"ㄆㄧㄢˋ";"1";"片";"2006/8/4 00:00:00"
"051960";"lei4";"ㄌㄟˋ";"1";"類";"2006/8/4 00:00:00"
"051961";"ju4";"ㄐㄩˋ";"1";"句";"2005/12/30 00:00:00"
"051962";"ran2 er2";"ㄖㄢˊ　ㄦˊ";"1";"然而";"2005/10/5 00:00:00"
"051963";"neng2 gou4";"ㄋㄥˊ　ㄍㄡˋ";"1";"能夠";"2006/6/23 00:00:00"
"051964";"dang1 ran2";"ㄉㄤ　ㄖㄢˊ";"1";"當然";"2006/4/12 00:00:00"
"051965";"ke3 shi4";"ㄎㄜˇ　ㄕˋ";"1";"可是";"2005/10/5 00:00:00"
"051966";"tai4";"ㄊㄞˋ";"1";"太";"2005/9/14 00:00:00"
"051967";"da4 jia1";"ㄉㄚˋ　ㄐㄧㄚ";"1";"大家";"2005/8/12 00:00:00"
"051968";"ta1 men5";"ㄊㄚ　ㄇㄣ˙";"1";"他們";"2005/8/12 00:00:00"
"051969";"dou1";"ㄉㄡ";"1";"都";"2006/10/4 00:00:00"
"051970";"shou1 ji2";"ㄕㄡ　ㄐㄧˊ";"1";"收集";"2005/5/11 00:00:00"
